FIPS,Population,< 18,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-hispanic white,Household Income,% Free Lunch,"Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associates degree, 2014-18","Percent of adults with a bachelors degree or higher, 2014-18",PercentPoverty,PercentYouthPoverty,PercentInfantPoverty0-4,Per-pupil-Spending,Total-Spending,Instructor-spending-per-pupil,Instructor-spending,SupportServices-per-pupil,SupportServices,MN,AB,AP
31069,2069,17.9,0.3,0.7,0.0,0.0,3.8,94,36486.0,47.0,6.8,31.3,37.0,24.9,15.1,26.2,24.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31071,2032,20.4,0.2,0.0,0.1,0.0,1.0,98,36318.0,26.0,3.9,30.5,43.4,22.2,13.1,18.2,17.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31073,2010,21.1,0.7,0.2,0.3,0.0,3.0,94,48409.0,25.0,4.3,35.1,34.2,26.4,9.1,15.6,15.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31075,630,19.5,0.3,0.3,0.2,0.0,1.1,97,40482.0,29.0,3.2,37.1,34.5,25.2,10.6,17.9,19.2,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31077,2519,23.0,0.7,0.2,0.1,0.0,2.5,96,37241.0,43.0,6.3,33.8,42.6,17.4,12.8,19.2,19.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31079,59477,27.3,1.8,1.6,1.1,0.5,24.0,72,45043.0,45.0,15.3,31.0,32.7,20.9,13.0,18.4,16.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31081,9069,24.8,0.3,0.2,0.2,0.0,2.2,96,58591.0,20.0,5.3,30.7,37.9,26.0,6.5,8.1,7.5,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31083,3417,21.0,0.1,0.5,0.2,0.0,1.4,97,44467.0,32.0,9.9,29.1,39.6,21.4,11.1,15.7,14.2,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31085,960,21.7,0.3,0.3,0.4,0.1,3.5,95,43321.0,30.0,11.8,26.6,43.5,18.1,16.2,18.7,19.7,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31087,2857,21.2,0.3,0.6,0.1,0.0,1.8,96,39411.0,42.0,7.3,37.5,36.6,18.6,15.3,21.1,19.2,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31089,10399,23.2,0.2,0.5,0.2,0.1,3.1,96,42844.0,34.0,7.3,33.0,38.5,21.2,12.1,16.4,15.9,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31091,729,21.5,0.0,1.0,0.0,0.0,1.2,97,38397.0,37.0,6.5,34.6,35.0,23.9,8.3,12.8,11.9,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31093,6342,24.3,0.2,0.6,0.3,0.0,2.0,96,45336.0,23.0,7.2,37.4,35.0,20.5,10.2,12.3,11.3,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31095,7519,21.5,0.4,0.5,0.3,0.0,3.0,95,42418.0,38.0,8.8,39.9,36.0,15.3,11.8,15.3,13.5,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31097,5211,19.4,5.5,1.2,1.4,0.0,9.2,82,43526.0,30.0,13.8,42.2,28.0,16.0,13.8,13.9,12.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31099,6588,24.2,0.3,0.5,0.4,0.0,4.3,94,53129.0,23.0,3.9,34.2,39.3,22.7,9.2,12.7,11.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31101,8301,20.7,0.3,0.7,0.5,0.0,5.9,92,40154.0,31.0,8.8,31.8,38.7,20.7,11.9,19.4,17.2,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31103,813,21.2,0.0,0.1,0.1,0.0,1.2,98,35436.0,30.0,4.7,35.6,36.8,22.9,18.3,32.5,27.9,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31105,3775,22.0,0.3,1.6,0.8,0.1,7.0,89,40240.0,33.0,11.5,33.8,36.6,18.2,12.5,16.6,14.7,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31107,8575,23.8,0.2,9.0,0.3,0.1,2.0,88,39178.0,34.0,8.8,33.3,36.2,21.7,13.4,17.4,15.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31109,289800,22.9,3.4,0.9,3.6,0.1,6.0,84,49046.0,33.0,6.5,21.9,32.8,38.8,12.4,12.7,10.8,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31111,36142,24.7,0.7,0.8,0.6,0.1,7.4,90,49139.0,29.0,6.8,30.0,41.1,22.1,10.1,13.1,12.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31113,762,24.9,0.4,0.9,0.3,0.0,1.7,96,46820.0,27.0,7.4,28.0,45.0,19.7,9.3,11.7,10.9,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31115,610,22.5,0.2,0.2,0.0,0.0,2.8,97,37885.0,31.0,2.2,35.4,39.3,23.2,17.1,28.1,24.7,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31117,552,29.2,0.5,0.4,0.0,0.0,0.7,97,38097.0,0.0,10.9,24.9,39.3,24.9,11.6,16.9,15.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31119,34931,25.0,1.2,1.7,0.6,0.1,13.3,83,46363.0,35.0,9.9,30.7,37.0,22.4,11.7,12.7,11.5,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31121,7732,24.3,0.2,0.5,0.8,0.1,3.4,94,50714.0,27.0,6.0,33.0,43.6,17.4,10.7,14.4,13.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31123,4998,24.3,0.2,1.6,0.4,0.0,14.3,83,42378.0,39.0,13.4,32.9,35.6,18.1,14.5,18.9,16.7,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31125,3740,23.4,0.5,0.6,0.1,0.0,2.3,96,42629.0,23.0,8.5,36.5,35.1,19.8,11.7,13.9,12.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31127,7280,21.1,0.9,0.3,0.5,0.0,1.9,96,44705.0,28.0,7.0,31.4,33.5,28.1,12.7,13.8,12.3,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31129,4478,20.3,0.2,0.3,0.2,0.0,2.2,96,36861.0,22.0,7.6,38.6,34.7,19.1,11.0,16.8,15.7,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31131,15798,23.7,0.6,0.3,0.5,0.1,5.7,92,48509.0,30.0,8.5,36.4,33.4,21.8,9.4,11.5,10.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31133,2735,21.2,0.3,0.4,0.3,0.0,1.5,96,37006.0,38.0,11.8,40.1,30.6,17.5,13.8,21.2,21.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31135,2955,24.1,0.4,0.2,0.2,0.0,3.5,95,50293.0,22.0,10.7,25.3,38.2,25.8,10.3,11.9,11.3,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31137,9184,24.1,0.2,0.4,0.4,0.0,4.4,94,51371.0,23.0,6.3,31.9,35.8,25.9,9.5,11.9,10.6,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31139,7216,25.3,0.3,0.5,0.2,0.0,1.6,97,51019.0,18.0,5.2,34.4,38.1,22.3,9.8,11.5,10.5,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31141,32593,26.5,0.5,1.2,0.6,0.2,14.6,83,51209.0,36.0,11.3,30.7,35.8,22.2,8.5,10.6,9.7,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31143,5322,23.9,0.1,0.3,0.3,0.1,3.6,95,51981.0,21.0,8.0,33.0,37.9,21.1,8.5,11.8,10.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31145,11032,22.9,1.0,0.5,0.3,0.0,4.3,93,44250.0,29.0,7.9,31.7,41.6,18.8,11.0,14.5,13.3,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31147,8345,21.5,0.2,3.2,0.3,0.0,1.5,93,37197.0,39.0,6.8,35.7,39.3,18.2,13.0,17.8,16.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31149,1494,19.9,0.1,0.8,0.3,0.0,0.2,98,37225.0,20.0,5.1,38.9,35.1,20.9,14.6,23.6,23.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31151,14345,24.5,0.7,1.0,1.6,0.5,21.3,75,47635.0,31.0,15.7,35.2,34.7,14.3,12.4,14.6,11.8,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31153,162561,28.5,4.0,0.7,2.2,0.1,7.6,84,65801.0,23.0,4.8,21.1,34.1,40.1,5.7,6.4,5.5,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31155,20867,25.3,0.4,0.3,0.4,0.0,2.2,96,56466.0,21.0,7.2,29.8,37.6,25.4,7.8,8.3,7.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31157,37044,24.5,0.5,2.7,0.7,0.1,21.2,75,41905.0,42.0,12.5,28.9,36.3,22.4,14.3,19.0,17.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31159,16703,23.1,0.4,0.4,0.5,0.0,1.9,96,58898.0,15.0,5.9,26.9,38.0,29.2,7.2,7.3,6.3,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31161,5392,22.8,0.3,11.1,0.4,0.2,3.5,83,37695.0,41.0,9.6,34.3,32.5,23.6,16.5,26.5,24.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31163,3093,21.9,0.1,0.0,0.4,0.0,1.1,98,40734.0,38.0,7.0,38.8,36.0,18.2,14.0,21.2,19.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31165,1336,21.9,0.1,0.6,0.1,0.0,4.1,94,38646.0,18.0,6.7,31.0,35.7,26.6,16.7,26.8,23.4,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31167,6155,27.0,0.7,0.6,0.1,0.0,4.7,93,48448.0,29.0,7.0,32.3,44.0,16.6,7.5,10.5,10.0,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31169,5160,20.7,0.3,0.2,0.3,0.0,1.6,97,44818.0,24.0,7.3,35.2,37.6,19.8,10.8,14.8,13.9,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31171,716,22.1,0.4,0.1,0.3,0.0,2.1,97,41783.0,23.0,7.5,29.3,39.2,24.0,15.0,23.4,21.8,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31173,7006,35.7,0.6,55.0,0.4,0.1,3.9,40,38786.0,62.0,12.4,32.9,38.0,16.7,23.9,32.7,30.2,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31175,4218,21.9,0.1,0.2,0.3,0.0,1.8,97,40802.0,29.0,7.5,36.3,33.4,22.8,12.4,16.1,15.5,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31177,20295,24.5,0.7,0.3,0.3,0.1,2.2,96,68406.0,15.0,4.3,30.9,34.5,30.3,6.9,7.0,6.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31179,9504,18.3,1.4,0.5,0.8,0.2,4.5,92,46980.0,27.0,4.2,25.4,35.9,34.5,13.9,9.9,8.9,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31181,3775,22.0,0.6,0.2,0.3,0.2,3.8,94,39018.0,29.0,7.8,34.9,34.7,22.6,13.2,16.3,14.2,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31183,818,23.8,0.0,0.1,0.5,0.0,0.6,98,38340.0,43.0,4.8,34.3,43.6,17.3,14.0,19.6,19.8,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
31185,13726,22.5,1.2,0.5,0.5,0.1,4.1,93,47936.0,28.0,6.3,29.5,36.1,28.1,9.7,12.0,11.1,"$12,299.00","$3,882,657.00","$8,008.00","$2,526,973.00","$3,642.00","$1,149,107.00",285,76,36
32001,24637,24.9,1.8,5.1,3.1,0.3,12.7,75,50620.0,35.0,9.1,32.4,41.1,17.5,11.4,18.0,17.2,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32003,1969975,24.8,10.0,1.2,9.1,0.8,29.7,47,48343.0,46.0,14.3,28.6,33.2,23.9,14.0,19.7,18.7,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32005,46886,19.5,0.5,2.1,1.7,0.2,11.3,83,54640.0,28.0,6.3,24.1,40.8,28.9,7.2,11.8,10.0,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32007,49491,28.9,0.8,6.0,1.0,0.2,23.5,68,62937.0,25.0,14.8,29.6,37.4,18.2,8.3,10.1,9.3,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32009,775,18.6,0.0,4.5,0.4,0.0,16.9,75,40536.0,61.0,12.2,42.3,29.0,16.5,14.4,20.6,19.4,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32011,1979,24.0,0.4,2.8,1.0,0.0,12.6,82,58985.0,17.0,6.8,39.0,42.5,11.7,9.5,9.6,8.2,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32013,16735,27.0,0.6,4.7,0.9,0.2,24.7,68,61680.0,31.0,16.4,34.3,33.0,16.3,11.9,17.5,16.5,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32015,5841,26.9,0.5,5.1,0.4,0.0,22.3,72,64392.0,21.0,15.1,38.7,34.7,11.6,11.1,13.7,13.2,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32017,5311,25.2,2.3,1.4,0.8,0.3,6.6,87,42724.0,36.0,14.4,32.7,35.1,17.7,13.4,16.4,15.0,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32019,51871,24.1,1.0,3.1,1.5,0.3,15.4,77,44877.0,36.0,12.9,32.5,40.6,14.0,10.5,18.0,17.2,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32021,4593,18.3,3.9,16.0,1.4,0.2,10.4,67,39705.0,41.0,12.9,36.7,36.0,14.4,21.1,27.0,24.8,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32023,43351,19.9,2.1,1.9,1.6,0.6,13.8,78,41150.0,49.0,14.2,36.9,37.4,11.5,15.2,25.9,23.3,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32027,6734,18.5,3.8,4.0,1.3,0.1,22.5,68,46683.0,60.0,18.3,33.7,33.2,14.8,18.3,18.1,16.9,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32029,3896,16.2,1.0,1.8,1.6,0.4,6.0,88,54582.0,4.0,5.2,30.0,36.2,28.7,7.6,11.6,10.4,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32031,425710,23.3,2.2,2.1,5.5,0.7,22.7,66,50910.0,39.0,11.7,23.9,33.9,30.5,10.4,13.5,10.6,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32033,10098,21.5,4.1,4.4,1.1,0.1,14.0,75,52014.0,25.0,14.1,37.9,33.1,14.9,13.3,15.6,14.2,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
32510,55439,21.2,2.0,2.6,2.3,0.3,22.0,70,50689.0,38.0,12.7,27.5,37.5,22.3,11.3,16.9,15.3,"$8,960.00","$3,978,436.00","$5,183.00","$2,288,790.00","$3,409.00","$1,505,591.00",278,68,28
33001,60223,20.3,0.5,0.2,1.2,0.0,1.3,96,55422.0,28.0,7.4,28.5,31.6,32.4,6.9,11.6,10.2,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33003,47641,18.0,0.4,0.3,0.6,0.0,1.0,97,45582.0,24.0,6.2,29.9,30.3,33.6,9.0,14.3,13.3,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33005,76918,19.2,0.5,0.3,1.2,0.0,1.5,95,53111.0,27.0,7.0,31.3,29.1,32.6,10.2,12.9,11.3,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33007,32688,18.2,0.5,0.4,0.6,0.0,1.3,96,37677.0,33.0,11.4,40.1,30.5,18.1,13.1,21.0,19.3,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33009,88923,17.9,0.9,0.4,3.0,0.0,1.9,92,51289.0,21.0,7.2,27.0,25.3,40.5,9.0,12.5,11.2,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33011,401696,22.9,1.9,0.3,3.4,0.1,5.5,88,66275.0,22.0,8.2,26.3,28.2,37.3,7.4,10.0,9.2,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33013,146579,21.2,1.1,0.3,1.6,0.0,1.7,94,64482.0,20.0,6.3,27.8,30.3,35.6,7.0,9.0,8.6,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33015,296207,22.1,0.7,0.2,1.8,0.0,2.2,94,75285.0,10.0,5.2,25.1,29.0,40.7,5.3,6.7,5.6,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33017,123857,20.1,1.0,0.3,2.7,0.0,1.9,93,54783.0,25.0,7.5,28.0,28.9,35.6,9.7,10.9,9.5,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
33019,43462,20.6,0.4,0.3,0.6,0.0,1.2,96,47868.0,27.0,8.9,37.2,27.0,26.8,11.2,15.2,13.0,"$15,340.00","$2,778,905.00","$9,610.00","$1,743,022.00","$5,341.00","$959,654.00",296,84,47
34001,274338,23.0,14.9,0.7,7.9,0.1,17.3,58,49983.0,38.0,13.1,32.1,27.4,27.4,12.8,19.1,18.2,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34003,911004,22.2,5.4,0.4,15.0,0.1,16.8,62,79037.0,13.0,7.8,23.5,20.5,48.3,6.8,8.2,7.9,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34005,449576,22.8,16.1,0.3,4.6,0.1,6.7,70,72594.0,16.0,6.4,28.3,27.8,37.5,6.2,7.9,7.2,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34007,513241,24.0,18.4,0.6,5.4,0.1,14.7,60,57261.0,34.0,11.6,30.1,26.6,31.8,12.9,18.4,17.0,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34009,96601,18.5,4.5,0.3,1.0,0.1,6.4,87,52312.0,27.0,8.8,32.6,27.2,31.5,10.3,15.5,15.3,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34011,157095,24.0,18.7,1.5,1.4,0.1,27.6,50,49465.0,48.0,22.1,38.5,24.7,14.7,15.2,21.8,20.9,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34013,785137,24.6,39.3,0.7,4.9,0.1,20.8,34,51021.0,43.0,14.3,28.1,22.8,34.8,14.9,21.0,20.0,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34015,289104,23.9,9.9,0.2,2.8,0.1,5.0,81,70618.0,18.0,7.1,33.0,28.0,31.9,7.6,8.9,7.9,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34017,641224,20.6,11.4,1.2,14.2,0.2,42.4,31,55133.0,59.0,15.8,25.7,17.6,40.9,14.3,22.3,22.5,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34019,128038,22.7,2.7,0.2,3.5,0.0,5.5,87,99216.0,4.0,4.9,21.2,21.9,52.0,4.4,4.0,3.6,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34021,367063,22.4,19.5,0.6,9.3,0.2,15.5,54,71926.0,25.0,12.0,24.5,21.6,42.0,10.9,13.7,13.2,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34023,814217,22.6,9.1,0.6,22.2,0.1,18.9,49,73914.0,23.0,10.2,25.7,21.4,42.7,8.2,11.2,10.0,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34025,631020,23.3,7.1,0.3,5.2,0.1,9.9,77,79062.0,16.0,6.8,24.0,24.2,44.9,6.7,9.1,8.8,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34027,494976,23.3,3.0,0.3,9.4,0.0,11.8,74,91420.0,8.0,5.7,20.2,20.6,53.6,4.7,5.0,4.8,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34029,579369,23.3,3.0,0.3,1.9,0.0,8.6,86,56851.0,21.0,8.2,33.9,28.7,29.2,9.7,16.1,15.3,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34031,502007,24.6,11.1,1.4,5.4,0.2,37.7,45,52243.0,50.0,16.6,34.1,21.2,28.1,13.6,21.9,20.8,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34033,65902,23.1,13.8,0.5,0.9,0.0,7.1,76,53890.0,33.0,12.3,37.7,29.0,20.9,11.2,16.2,15.6,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34035,324893,24.5,8.7,0.3,14.8,0.1,13.3,62,95915.0,12.0,5.3,20.0,20.2,54.5,4.9,5.2,4.8,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34037,148517,23.2,1.7,0.2,1.9,0.0,6.7,88,82987.0,9.0,5.2,31.4,28.5,34.9,5.2,5.9,5.5,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34039,539494,24.2,20.9,0.7,5.0,0.1,28.1,45,65178.0,38.0,13.8,28.7,22.4,35.1,7.8,10.7,10.1,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
34041,108339,22.9,3.6,0.2,2.7,0.1,7.4,85,66857.0,16.0,8.8,31.5,27.8,31.8,6.7,8.9,8.2,"$18,402.00","$26,756,822.00","$10,716.00","$15,831,343.00","$6,999.00","$9,549,742.00",296,82,49
35001,670968,23.8,2.5,5.7,2.6,0.2,48.1,41,44224.0,56.0,11.2,23.2,31.6,33.9,16.5,22.2,21.5,"$9,693.00","$3,102,120.00","$5,418.00","$1,733,158.00","$3,789.00","$1,212,080.00",273,63,23
35003,3733,15.2,0.5,3.1,0.2,0.0,18.8,76,37277.0,63.0,6.1,42.9,28.8,22.2,23.3,40.2,39.9,"$9,693.00","$3,102,120.00","$5,418.00","$1,733,158.00","$3,789.00","$1,212,080.00",273,63,23
35005,65890,28.0,1.7,2.1,0.8,0.2,52.8,43,35894.0,77.0,22.0,27.8,32.5,17.8,18.9,24.1,22.2,"$9,693.00","$3,102,120.00","$5,418.00","$1,733,158.00","$3,789.00","$1,212,080.00",273,63,23
